SAMPLE;PACKAGE;FRAME;STATUS;PLETH;ADDON;CHECKSUM
1794;72;19;128;30643;0;170
1795;72;20;128;30463;0;245
1796;72;21;128;30302;94;178
1797;72;22;128;30175;0;212
1798;72;23;128;30110;94;241
1799;72;24;128;30155;0;192
1800;72;25;128;30368;0;150
1801;73;1;129;30805;0;78
1802;73;2;128;31494;95;96
1803;73;3;128;32420;96;2
1804;73;4;128;33513;45;24
1805;73;5;128;34661;96;204
1806;73;6;128;35735;0;162
1807;73;7;128;36626;0;33
1808;73;8;128;37252;0;149
1809;73;9;128;37582;96;64
1810;73;10;128;37625;96;107
1811;73;11;128;37423;97;162
1812;73;12;128;37026;0;178
1813;73;13;130;36487;0;151
1814;73;14;130;35851;0;25
1815;73;15;130;35157;95;191
1816;73;16;130;34439;96;239
1817;73;17;130;33730;96;39
1818;73;18;130;33064;0;43
1819;73;19;130;32473;0;217
1820;73;20;130;31986;0;240
1821;73;21;130;31621;94;224
1822;73;22;130;31381;0;145
1823;73;23;128;31257;94;113
1824;73;24;128;31231;0;248
1825;73;25;128;31275;0;37
1826;74;1;129;31358;0;121
1827;74;2;128;31451;96;53
1828;74;3;128;31533;96;136
1829;74;4;128;31588;45;140
1830;74;5;128;31607;96;210
1831;74;6;128;31583;0;90
1832;74;7;128;31519;0;26
1833;74;8;128;31418;0;180
1834;74;9;128;31287;96;145
1835;74;10;128;31131;96;244
1836;74;11;128;30958;97;71
1837;74;12;128;30775;0;47
1838;74;13;128;30589;0;116
1839;74;14;128;30407;0;189
1840;74;15;128;30236;95;113
1841;74;16;128;30083;96;216
1842;74;17;128;29959;96;92
1843;74;18;128;29887;0;179
1844;74;19;128;29909;0;201
1845;74;20;128;30081;0;118
1846;74;21;128;30462;96;84
1847;74;22;128;31088;0;105
1848;74;23;128;31952;95;43
1849;74;24;128;32992;0;224
1850;74;25;128;34107;0;64
1851;75;1;129;35170;0;108
1852;75;2;128;36067;96;79
1853;75;3;128;36715;96;218
1854;75;4;128;37078;45;19
1855;75;5;128;37161;96;154
1856;75;6;128;37003;0;155
1857;75;7;128;36652;0;59
1858;75;8;130;36160;0;79
1859;75;9;130;35568;96;92
1860;75;10;130;34912;96;202
1861;75;11;130;34226;97;26
1862;75;12;130;33544;0;13
1863;75;13;130;32902;0;136
1864;75;14;130;32337;0;81
1865;75;15;130;31874;95;223
1866;75;16;130;31526;96;131
1867;75;17;130;31297;96;157
1868;75;18;128;31179;0;196
1869;75;19;128;31153;0;170
1870;75;20;128;31194;0;211
1871;75;21;128;31278;96;136
1872;75;22;128;31373;0;135
1873;75;23;128;31460;95;61
1874;75;24;128;31521;0;28
1875;75;25;128;31544;0;51
1876;76;1;129;31524;0;32
1877;76;2;128;31463;96;65
1878;76;3;128;31363;96;221
1879;76;4;128;31232;45;39
1880;76;5;128;31080;96;193
1881;76;6;128;30917;0;189
1882;76;7;128;30748;0;20
1883;76;8;128;30578;0;105
1884;76;9;128;30409;96;31
1885;76;10;128;30247;96;125
1886;76;11;128;30096;97;230
1887;76;12;128;29970;0;7
1888;76;13;128;29893;0;185
1889;76;14;128;29899;0;191
1890;76;15;128;30037;96;170
1891;76;16;128;30364;96;242
1892;76;17;128;30915;96;27
1893;76;18;128;31694;0;201
1894;76;19;128;32657;0;144
1895;76;20;128;33717;0;184
1896;76;21;128;34757;96;44
1897;76;22;128;35665;0;92
1898;76;23;128;36354;95;111
1899;76;24;128;36780;0;187
1900;76;25;128;36936;0;88
1901;77;1;129;36846;0;254
1902;77;2;128;36557;96;59
1903;77;3;128;36116;96;129
1904;77;4;130;35566;45;39
1905;77;5;130;34946;96;236
1906;77;6;130;34294;0;253
1907;77;7;130;33643;0;112
1908;77;8;130;33023;0;1
1909;77;9;130;32471;96;55
1910;77;10;130;32018;96;113
1911;77;11;130;31679;97;29
1912;77;12;130;31462;0;226
1913;77;13;130;31360;0;124
1914;77;14;128;31356;0;118
1915;77;15;128;31422;96;24
1916;77;16;128;31527;96;130
1917;77;17;128;31641;96;244
1918;77;18;128;31740;0;247
1919;77;19;128;31807;0;59
1920;77;20;128;31834;0;86
1921;77;21;128;31820;96;168
1922;77;22;128;31770;0;22
1923;77;23;128;31687;95;33
1924;77;24;128;31578;0;85
1925;77;25;128;31447;0;209
1926;78;1;129;31300;0;63
1927;78;2;128;31142;97;0
1928;78;3;128;30979;96;92
1929;78;4;128;30817;45;134
1930;78;5;128;30662;96;29
1931;78;6;128;30521;0;48
1932;78;7;128;30404;0;186
1933;78;8;128;30329;0;111
1934;78;9;128;30322;96;200
1935;78;10;128;30429;96;51
1936;78;11;128;30705;98;74
1937;78;12;128;31193;0;210
1938;78;13;128;31903;0;155
1939;78;14;128;32804;0;36
1940;78;15;128;33816;96;124
1941;78;16;128;34828;96;116
1942;78;17;128;35725;96;248
1943;78;18;128;36415;0;77
1944;78;19;128;36848;0;255
1945;78;20;128;37016;0;168
1946;78;21;128;36941;97;190
1947;78;22;128;36668;0;75
1948;78;23;128;36243;96;0
1949;78;24;130;35711;0;140
1950;78;25;130;35109;0;48
1951;79;1;131;34470;0;175
1952;79;2;130;33830;98;142
1953;79;3;130;33225;97;45
1954;79;4;130;32689;45;223
1955;79;5;130;32254;97;94
1956;79;6;130;31938;0;192
1957;79;7;130;31743;0;252
1958;79;8;130;31657;0;166
1959;79;9;128;31657;96;4
1960;79;10;128;31716;97;64
1961;79;11;128;31802;98;152
1962;79;12;128;31890;0;142
1963;79;13;128;31962;0;214
1964;79;14;128;32006;0;3
1965;79;15;128;32020;97;114
1966;79;16;128;32000;96;93
1967;79;17;128;31947;96;39
1968;79;18;128;31863;0;115
1969;79;19;128;31751;0;3
1970;79;20;128;31615;0;122
1971;79;21;128;31463;97;66
1972;79;22;128;31301;0;63
1973;79;23;128;31138;96;251
1974;79;24;128;30977;0;250
1975;79;25;128;30822;0;94
1976;80;1;129;30676;0;204
1977;80;2;128;30549;98;174
1978;80;3;128;30457;97;80
1979;80;4;128;30430;45;1
1980;80;5;128;30519;97;143
1981;80;6;128;30781;0;53
1982;80;7;128;31258;0;20
1983;80;8;128;31964;0;216
1984;80;9;128;32864;96;192
1985;80;10;128;33875;97;184
1986;80;11;128;34884;98;174
1987;80;12;128;35776;0;203
1988;80;13;128;36463;0;125
1989;80;14;128;36896;0;48
1990;80;15;128;37067;97;60
1991;80;16;128;37002;96;250
1992;80;17;128;36742;96;245
1993;80;18;128;36333;0;250
1994;80;19;130;35814;0;243
1995;80;20;130;35221;0;160
1996;80;21;130;34587;97;133
1997;80;22;130;33948;0;162
1998;80;23;130;33342;96;162
1999;80;24;130;32807;0;41
2000;80;25;130;32372;0;116
2001;81;1;131;32052;0;52
2002;81;2;130;31851;98;203
2003;81;3;130;31759;97;110
2004;81;4;128;31759;45;56
2005;81;5;128;31823;97;172
2006;81;6;128;31923;0;175
2007;81;7;128;32030;0;27
2008;81;8;128;32119;0;116
2009;81;9;128;32174;96;11
2010;81;10;128;32188;97;26
2011;81;11;128;32163;98;2
2012;81;12;128;32105;0;102
2013;81;13;128;32020;0;17
2014;81;14;128;31913;0;165
2015;81;15;128;31789;97;138
2016;81;16;128;31652;96;255
2017;81;17;128;31505;96;108
2018;81;18;128;31352;0;114
2019;81;19;128;31194;0;211
2020;81;20;128;31036;0;53
2021;81;21;128;30885;97;254
2022;81;22;128;30755;0;27
2023;81;23;128;30671;96;38
2024;81;24;128;30671;0;198
2025;81;25;128;30812;0;84
2026;82;1;129;31148;0;166
2027;82;2;128;31716;98;65
2028;82;3;128;32510;97;93
2029;82;4;128;33481;45;248
2030;82;5;128;34531;97;74
2031;82;6;128;35545;0;227
2032;82;7;128;36410;0;72
2033;82;8;128;37048;0;200
2034;82;9;128;37420;96;158
2035;82;10;128;37531;97;14
2036;82;11;128;37413;98;153
2037;82;12;128;37108;0;4
2038;82;13;128;36666;0;73
2039;82;14;130;36124;0;43
2040;82;15;130;35516;97;41
2041;82;16;130;34871;96;161
2042;82;17;130;34222;96;21
2043;82;18;130;33605;0;74
2044;82;19;130;33054;0;33
2045;82;20;130;32598;0;87
2046;82;21;130;32257;97;98
2047;82;22;130;32035;0;34
2048;82;23;130;31922;96;16
2049;82;24;128;31896;0;148
2050;82;25;128;31932;0;184
2051;83;1;129;31999;0;252
2052;83;2;128;32073;98;168
2053;83;3;128;32131;97;225
2054;83;4;128;32161;45;203
2055;83;5;128;32154;97;248
2056;83;6;128;32109;0;106
2057;83;7;128;32028;0;25
2058;83;8;128;31914;0;166
2059;83;9;128;31773;97;122
2060;83;10;128;31613;97;217
2061;83;11;128;31441;98;45
2062;83;12;128;31264;0;26
2063;83;13;128;31089;0;106
2064;83;14;128;30920;0;192
2065;83;15;128;30761;97;130
2066;83;16;128;30621;97;245
2067;83;17;128;30518;97;142
2068;83;18;128;30483;0;10
2069;83;19;128;30565;0;92
2070;83;20;128;30826;0;98
2071;83;21;128;31312;98;172
2072;83;22;128;32043;0;40
2073;83;23;128;32990;97;63
2074;83;24;128;34071;0;28
2075;83;25;128;35167;0;104
2076;84;1;129;36154;0;72
2077;84;2;128;36933;98;183
2078;84;3;128;37446;97;185
2079;84;4;128;37680;45;112
2080;84;5;128;37656;97;140
2081;84;6;128;37420;0;62
2082;84;7;128;37021;0;173
2083;84;8;130;36503;0;167
2084;84;9;130;35903;97;174
2085;84;10;130;35254;97;34
2086;84;11;130;34584;98;131
2087;84;12;130;33920;0;134
2088;84;13;130;33296;0;20
2089;84;14;130;32744;0;233
2090;84;15;130;32295;97;136
2091;84;16;130;31966;97;61
2092;84;17;130;31760;97;111
2093;84;18;128;31663;0;170
2094;84;19;128;31655;0;162
2095;84;20;128;31702;0;209
2096;84;21;128;31773;98;123
2097;84;22;128;31843;0;95
2098;84;23;128;31892;97;241
2099;84;24;128;31905;0;157
2100;84;25;128;31877;0;129
2101;85;1;129;31809;0;62
2102;85;2;128;31704;99;54
2103;85;3;128;31571;97;175
2104;85;4;128;31419;45;226
2105;85;5;128;31255;97;114
2106;85;6;128;31084;0;101
2107;85;7;128;30913;0;185
2108;85;8;128;30742;0;14
2109;85;9;128;30575;97;199
2110;85;10;128;30419;97;42
2111;85;11;128;30290;98;170
2112;85;12;128;30209;0;247
2113;85;13;128;30218;0;0
2114;85;14;128;30374;0;156
2115;85;15;128;30737;98;107
2116;85;16;128;31348;97;207
2117;85;17;128;32208;97;46
2118;85;18;128;33268;0;245
2119;85;19;128;34427;0;129
2120;85;20;128;35560;0;242
2121;85;21;128;36542;98;46
2122;85;22;128;37281;0;178
2123;85;23;128;37730;97;214
2124;85;24;128;37887;0;18
2125;85;25;128;37784;0;171
2126;86;1;129;37473;0;116
2127;86;2;128;37009;99;4
2128;86;3;130;36440;97;201
2129;86;4;130;35799;45;17
2130;86;5;130;35113;98;150
2131;86;6;130;34411;0;115
2132;86;7;130;33723;0;192
2133;86;8;130;33082;0;61
2134;86;9;130;32523;97;109
2135;86;10;130;32072;97;168
2136;86;11;130;31744;98;96
2137;86;12;130;31537;0;46
2138;86;13;128;31439;0;201
2139;86;14;128;31424;0;186
2140;86;15;128;31463;98;67
2141;86;16;128;31525;97;129
2142;86;17;128;31582;97;186
2143;86;18;128;31613;0;120
2144;86;19;128;31606;0;113
2145;86;20;128;31560;0;67
2146;86;21;128;31476;98;80
2147;86;22;128;31359;0;121
2148;86;23;128;31218;97;76
2149;86;24;128;31060;0;77
2150;86;25;128;30890;0;162
2151;87;1;129;30717;0;245
2152;87;2;128;30545;99;171
2153;87;3;128;30376;98;0
2154;87;4;128;30217;45;44
2155;87;5;128;30072;98;207
2156;87;6;128;29949;0;241
2157;87;7;128;29867;0;159
2158;87;8;128;29864;0;156
2159;87;9;128;29995;98;130
2160;87;10;128;30328;98;208
2161;87;11;128;30915;98;29
2162;87;12;128;31774;0;26
2163;87;13;128;32866;0;98
2164;87;14;128;34097;0;54
2165;87;15;128;35335;98;115
2166;87;16;128;36443;97;202
2167;87;17;128;37314;97;52
2168;87;18;128;37885;0;16
2169;87;19;128;38143;0;19
2170;87;20;128;38116;0;248
2171;87;21;128;37856;99;86
2172;87;22;128;37423;0;65
2173;87;23;130;36869;98;121
2174;87;24;130;36231;0;150
2175;87;25;130;35536;0;220
2176;88;1;131;34809;0;3
2177;88;2;130;34073;100;132
2178;88;3;130;33360;98;182
2179;88;4;130;32708;45;242
2180;88;5;130;32153;98;250
2181;88;6;130;31722;0;231
2182;88;7;130;31426;0;190
2183;88;8;128;31261;0;23
2184;88;9;128;31204;98;63
2185;88;10;128;31222;98;81
2186;88;11;128;31281;98;141
2187;88;12;128;31347;0;109
2188;88;13;128;31398;0;160
2189;88;14;128;31419;0;181
2190;88;15;128;31402;98;6
2191;88;16;128;31347;97;206
2192;88;17;128;31255;97;114
2193;88;18;128;31131;0;148
2194;88;19;128;30980;0;253
2195;88;20;128;30809;0;81
2196;88;21;128;30623;99;249
2197;88;22;128;30429;0;211
2198;88;23;128;30232;98;112
2199;88;24;128;30034;0;71
2200;88;25;128;29841;0;133
2201;89;1;129;29656;0;204
2202;89;2;128;29485;100;132
2203;89;3;128;29342;98;242
2204;89;4;128;29253;45;100
2205;89;5;128;29255;98;155
2206;89;6;128;29390;0;192
2207;89;7;128;29714;0;6
2208;89;8;128;30287;0;69
2209;89;9;128;31145;98;4
2210;89;10;128;32270;98;110
2211;89;11;128;33580;98;145
2212;89;12;128;34942;0;134
2213;89;13;128;36195;0;112
2214;89;14;128;37195;0;92
2215;89;15;128;37846;98;75
2216;89;16;128;38117;97;90
2217;89;17;128;38025;97;254
2218;89;18;128;37627;0;13
2219;89;19;128;36995;0;147
2220;89;20;130;36203;0;122
2221;89;21;130;35334;99;117
2222;89;22;130;34495;0;199
2223;89;23;130;33810;98;122
2224;89;24;130;33353;0;77
2225;89;25;130;33205;0;184
2226;90;1;131;33474;0;199
2227;90;2;130;34176;100;235
2228;90;3;130;35142;98;179
2229;90;4;130;36116;45;80
2230;90;5;128;36875;98;125
2231;90;6;128;37236;0;133
2232;90;7;128;37083;0;235
2233;90;8;128;36422;0;84
2234;90;9;128;35366;98;146
2235;90;10;128;34018;98;72
2236;90;11;128;32478;95;59
2237;90;12;128;30877;0;149
2238;90;13;128;29362;0;164
2239;90;14;128;28081;0;158
2240;90;15;128;27123;99;63
2241;90;16;128;26479;97;183
2242;90;17;128;26080;97;38
2243;90;18;128;25853;0;225
2244;90;19;128;25735;0;107
2245;90;20;128;25676;0;48
2246;90;21;128;25638;99;109
2247;90;22;128;25606;0;234
2248;90;23;128;25579;98;48
2249;90;24;128;25561;0;188
2250;90;25;128;25567;0;194
2251;91;1;129;25611;0;240
2252;91;2;128;25722;100;194
2253;91;3;128;25941;98;156
2254;91;4;128;26332;45;239
2255;91;5;128;26972;98;167
2256;91;6;128;27936;0;13
2257;91;7;128;29254;0;56
2258;91;8;128;30883;0;155
2259;91;9;128;32695;98;24
2260;91;10;128;34504;98;48
2261;91;11;128;36116;95;128
2262;91;12;128;37378;0;20
2263;91;13;128;38215;0;92
2264;91;14;128;38629;0;251
2265;91;15;128;38683;99;149
2266;91;16;128;38462;97;181
2267;91;17;128;38049;97;22
2268;91;18;130;37506;0;150
2269;91;19;130;36877;0;31
2270;91;20;130;36188;0;107
2271;91;21;130;35464;100;248
2272;91;22;130;34730;0;179
2273;91;23;130;34018;99;75
2274;91;24;130;33364;0;88
2275;91;25;130;32807;0;41
2276;92;1;131;32380;0;125
2277;92;2;130;32098;100;197
2278;92;3;128;31960;98;54
2279;92;4;128;31946;45;243
2280;92;5;128;32024;98;119
2281;92;6;128;32154;0;151
2282;92;7;128;32294;0;36
2283;92;8;128;32409;0;151
2284;92;9;128;32474;98;58
2285;92;10;128;32478;98;62
2286;92;11;128;32419;97;2
2287;92;12;128;32307;0;49
2288;92;13;128;32158;0;155
2289;92;14;128;31988;0;240
2290;92;15;128;31810;99;161
2291;92;16;128;31632;97;236
2292;92;17;128;31458;97;61
2293;92;18;128;31290;0;52
2294;92;19;128;31129;0;146
2295;92;20;128;30977;0;250
2296;92;21;128;30831;100;203
2297;92;22;128;30692;0;219
2298;92;23;128;30564;99;190
2299;92;24;128;30448;0;230
2300;92;25;128;30344;0;126
2301;93;1;129;30260;0;43
2302;93;2;128;30202;100;83
2303;93;3;128;30187;98;66
2304;93;4;128;30243;45;70
2305;93;5;128;30427;98;51
2306;93;6;128;30809;0;81
2307;93;7;128;31450;0;212
2308;93;8;128;32376;0;118
2309;93;9;128;33554;98;119
2310;93;10;128;34892;98;182
2311;93;11;128;36249;97;7
2312;93;12;128;37473;0;115
2313;93;13;128;38440;0;62
2314;93;14;128;39074;0;186
2315;93;15;128;39356;99;56
2316;93;16;128;39315;97;13
2317;93;17;128;39010;97;219
2318;93;18;128;38512;0;134
2319;93;19;130;37883;0;16
2320;93;20;130;37168;0;67
2321;93;21;130;36403;100;167
2322;93;22;130;35617;0;46
2323;93;23;130;34835;99;128
2324;93;24;130;34091;0;50
2325;93;25;130;33424;0;148
2326;94;1;131;32866;0;101
2327;94;2;130;32441;99;28
2328;94;3;130;32158;98;255
2329;94;4;128;32009;45;51
2330;94;5;128;31971;98;65
2331;94;6;128;32008;0;5
2332;94;7;128;32084;0;81
2333;94;8;128;32162;0;159
2334;94;9;128;32214;98;53
2335;94;10;128;32221;98;60
2336;94;11;128;32179;97;17
2337;94;12;128;32089;0;86
2338;94;13;128;31957;0;209
2339;94;14;128;31794;0;46
2340;94;15;128;31612;98;217
2341;94;16;128;31418;97;21
2342;94;17;128;31224;97;82
2343;94;18;128;31035;0;52
2344;94;19;128;30857;0;129
2345;94;20;128;30690;0;217
2346;94;21;128;30534;100;161
2347;94;22;128;30387;0;169
2348;94;23;128;30249;99;130
2349;94;24;128;30122;0;159
2350;94;25;128;30006;0;43
2351;95;1;129;29904;0;197
2352;95;2;128;29815;99;206
2353;95;3;128;29745;98;135
2354;95;4;128;29699;45;36
2355;95;5;128;29696;98;86
2356;95;6;128;29772;0;64
2357;95;7;128;29984;0;21
2358;95;8;128;30401;0;183
2359;95;9;128;31081;98;196
2360;95;10;128;32043;98;138
2361;95;11;128;33246;97;64
2362;95;12;128;34591;0;38
2363;95;13;128;35936;0;108
2364;95;14;128;37133;0;30
2365;95;15;128;38059;98;33
2366;95;16;128;38646;97;109
2367;95;17;128;38879;97;87
2368;95;18;128;38791;0;158
2369;95;19;128;38444;0;66
2370;95;20;128;37908;0;40
2371;95;21;130;37246;100;245
2372;95;22;130;36505;0;169
2373;95;23;130;35720;99;248
2374;95;24;130;34921;0;115
2375;95;25;130;34137;0;96
2376;96;1;131;33405;0;130
2377;96;2;130;32764;98;95
2378;96;3;130;32246;97;86
2379;96;4;130;31870;45;169
2380;96;5;130;31640;97;246
2381;96;6;128;31542;0;49
2382;96;7;128;31546;0;53
2383;96;8;128;31620;0;127
2384;96;9;128;31725;97;73
2385;96;10;128;31827;97;176
2386;96;11;128;31898;97;247
2387;96;12;128;31923;0;175
2388;96;13;128;31895;0;147
2389;96;14;128;31819;0;71
2390;96;15;128;31702;98;51
2391;96;16;128;31556;97;160
2392;96;17;128;31391;97;250
2393;96;18;128;31217;0;234
2394;96;19;128;31043;0;60
2395;96;20;128;30873;0;145
2396;96;21;128;30710;98;79
2397;96;22;128;30555;0;82
2398;96;23;128;30408;98;32
2399;96;24;128;30264;0;46
2400;96;25;128;30128;0;165
2401;97;1;129;30003;0;41
2402;97;2;128;29887;98;21
2403;97;3;128;29785;97;174
2404;97;4;128;29700;45;37
2405;97;5;128;29637;97;25
2406;97;6;128;29613;0;160
2407;97;7;128;29661;0;208
2408;97;8;128;29837;0;129
2409;97;9;128;30214;97;93
2410;97;10;128;30853;97;222
2411;97;11;128;31778;97;127
2412;97;12;128;32958;0;190
2413;97;13;128;34297;0;254
2414;97;14;128;35655;0;82
2415;97;15;128;36882;98;132
2416;97;16;128;37852;97;80
2417;97;17;128;38488;97;207
2418;97;18;128;38771;0;138
2419;97;19;128;38726;0;93
2420;97;20;128;38413;0;35
2421;97;21;128;37900;98;130
2422;97;22;130;37251;0;150
2423;97;23;130;36515;98;21
2424;97;24;130;35730;0;159
2425;97;25;130;34925;0;119
2426;98;1;131;34132;0;92
2427;98;2;130;33388;95;207
2428;98;3;130;32732;97;62
2429;98;4;130;32196;45;240
2430;98;5;130;31802;97;153
2431;98;6;130;31555;0;64
2432;98;7;128;31443;0;205
2433;98;8;128;31437;0;199
2434;98;9;128;31504;97;108
2435;98;10;128;31608;97;212
2436;98;11;128;31718;97;66
2437;98;12;128;31804;0;56
2438;98;13;128;31852;0;104
2439;98;14;128;31851;0;103
2440;98;15;128;31801;96;149
2441;98;16;128;31708;97;56
2442;98;17;128;31583;97;187
2443;98;18;128;31436;0;198
2444;98;19;128;31278;0;40
2445;98;20;128;31116;0;133
2446;98;21;128;30957;98;71
2447;98;22;128;30800;0;72
2448;98;23;128;30647;98;16
2449;98;24;128;30496;0;23
2450;98;25;128;30346;0;128
2451;99;1;129;30200;0;238
2452;99;2;128;30060;95;192
2453;99;3;128;29933;97;66
2454;99;4;128;29822;45;159
2455;99;5;128;29735;97;124
2456;99;6;128;29684;0;231
2457;99;7;128;29702;0;250
2458;99;8;128;29847;0;139
2459;99;9;128;30190;97;68
2460;99;10;128;30798;97;167
2461;99;11;128;31697;97;45
2462;99;12;128;32860;0;92
2463;99;13;128;34193;0;150
2464;99;14;128;35555;0;237
2465;99;15;128;36795;96;42
2466;99;16;128;37787;97;15
2467;99;17;128;38454;97;173
2468;99;18;128;38769;0;136
2469;99;19;128;38757;0;124
2470;99;20;128;38472;0;94
2471;99;21;128;37978;98;208
2472;99;22;130;37336;0;235
2473;99;23;130;36595;98;101
2474;99;24;130;35797;0;226
2475;99;25;130;34975;0;169
2476;100;1;131;34165;0;125
2477;100;2;130;33401;94;219
2478;100;3;130;32726;97;56
2479;100;4;130;32172;45;216
2480;100;5;130;31762;97;113
2481;100;6;130;31502;0;11
2482;100;7;128;31380;0;142
2483;100;8;128;31373;0;135
2484;100;9;128;31442;97;45
2485;100;10;128;31551;97;155
2486;100;11;128;31666;97;14
2487;100;12;128;31761;0;13
2488;100;13;128;31819;0;71
2489;100;14;128;31828;0;80
2490;100;15;128;31792;96;140
2491;100;16;128;31713;97;61
2492;100;17;128;31604;97;208
2493;100;18;128;31471;0;233
2494;100;19;128;31327;0;89
2495;100;20;128;31177;0;194
2496;100;21;128;31025;94;136
2497;100;22;128;30868;0;140
2498;100;23;128;30711;96;78
2499;100;24;128;30557;0;84
2500;100;25;128;30404;0;186
2501;101;1;129;30256;0;39
2502;101;2;128;30117;94;248
2503;101;3;128;29990;97;124
2504;101;4;128;29878;45;215
2505;101;5;128;29793;97;182
2506;101;6;128;29764;0;56
2507;101;7;128;29841;0;133
2508;101;8;128;30095;0;132
2509;101;9;128;30603;97;227
2510;101;10;128;31411;97;14
2511;101;11;128;32511;97;94
2512;101;12;128;33825;0;37
2513;101;13;128;35221;0;158
2514;101;14;128;36542;0;204
2515;101;15;128;37644;96;127
2516;101;16;128;38433;97;152
2517;101;17;128;38870;97;78
2518;101;18;128;38966;0;78
2519;101;19;128;38767;0;134
2520;101;20;128;38338;0;215
2521;101;21;130;37739;94;222
2522;101;22;130;37023;0;177
2523;101;23;130;36236;96;251
2524;101;24;130;35414;0;98
2525;101;25;130;34590;0;39
2526;102;1;131;33802;0;17
2527;102;2;130;33089;92;160
2528;102;3;130;32487;97;72
2529;102;4;130;32021;45;65
2530;102;5;130;31702;97;52
2531;102;6;128;31526;0;33
2532;102;7;128;31473;0;235
2533;102;8;128;31512;0;19
2534;102;9;128;31606;97;210
2535;102;10;128;31720;97;68
2536;102;11;128;31826;97;175
2537;102;12;128;31902;0;154
2538;102;13;128;31936;0;188
2539;102;14;128;31925;0;177
2540;102;15;128;31874;95;221
2541;102;16;128;31789;97;138
2542;102;17;128;31678;97;26
2543;102;18;128;31549;0;56
2544;102;19;128;31408;0;170
2545;102;20;128;31259;0;21
2546;102;21;128;31103;94;214
2547;102;22;128;30942;0;214
2548;102;23;128;30777;96;145
2549;102;24;128;30610;0;137
2550;102;25;128;30443;0;225
2551;103;1;129;30277;0;60
2552;103;2;128;30121;92;250
2553;103;3;128;29984;97;118
2554;103;4;128;29883;45;220
2555;103;5;128;29851;97;240
2556;103;6;128;29946;0;238
2557;103;7;128;30242;0;24
2558;103;8;128;30811;0;83
2559;103;9;128;31686;97;34
2560;103;10;128;32846;97;175
2561;103;11;128;34199;97;253
2562;103;12;128;35602;0;29
2563;103;13;128;36893;0;45
2564;103;14;128;37938;0;70
2565;103;15;128;38653;95;114
2566;103;16;128;39008;97;217
2567;103;17;128;39024;97;233
2568;103;18;128;38755;0;122
2569;103;19;128;38266;0;143
2570;103;20;130;37618;0;6
2571;103;21;130;36864;94;112
2572;103;22;130;36043;0;217
2573;103;23;130;35191;96;226
2574;103;24;130;34348;0;52
2575;103;25;130;33549;0;18
2576;104;1;131;32838;0;73
2577;104;2;130;32249;92;84
2578;104;3;130;31806;97;157
2579;104;4;130;31516;45;70
2580;104;5;128;31370;97;229
2581;104;6;128;31346;0;108
2582;104;7;128;31409;0;171
2583;104;8;128;31521;0;28
2584;104;9;128;31646;97;250
2585;104;10;128;31756;97;105
2586;104;11;128;31829;97;178
2587;104;12;128;31858;0;110
2588;104;13;128;31840;0;92
2589;104;14;128;31782;0;34
2590;104;15;128;31692;94;37
2591;104;16;128;31577;97;181
2592;104;17;128;31444;97;47
2593;104;18;128;31296;0;58
2594;104;19;128;31137;0;154
2595;104;20;128;30969;0;241
2596;104;21;128;30796;94;162
2597;104;22;128;30622;0;149
2598;104;23;128;30449;96;71
2599;104;24;128;30279;0;61
2600;104;25;128;30118;0;155
2601;105;1;129;29975;0;13
2602;105;2;128;29876;92;4
2603;105;3;128;29871;97;4
2604;105;4;128;30035;45;117
2605;105;5;128;30447;97;70
2606;105;6;128;31167;0;184
2607;105;7;128;32204;0;201
2608;105;8;128;33497;0;219
2609;105;9;128;34926;97;215
2610;105;10;128;36330;97;88
2611;105;11;128;37555;97;38
2612;105;12;128;38481;0;103
2613;105;13;128;39052;0;164
2614;105;14;128;39258;0;115
2615;105;15;128;39137;94;87
2616;105;16;128;38751;97;215
2617;105;17;128;38170;97;144
2618;105;18;130;37454;0;98
2619;105;19;130;36651;0;60
2620;105;20;130;35801;0;230
2621;105;21;130;34938;92;224
2622;105;22;130;34094;0;53
2623;105;23;130;33309;94;127
2624;105;24;130;32622;0;111
2625;105;25;130;32066;0;65
2626;106;1;131;31661;0;171
2627;106;2;130;31410;92;10
2628;106;3;128;31296;97;155
2629;106;4;128;31291;45;98
2630;106;5;128;31359;97;218
2631;106;6;128;31462;0;224
2632;106;7;128;31570;0;77
2633;106;8;128;31658;0;165
2634;106;9;128;31708;97;56
2635;106;10;128;31714;97;62
2636;106;11;128;31675;97;23
2637;106;12;128;31595;0;102
2638;106;13;128;31483;0;245
2639;106;14;128;31345;0;107
2640;106;15;128;31191;94;46
2641;106;16;128;31026;97;140
2642;106;17;128;30854;97;223
2643;106;18;128;30678;0;205
2644;106;19;128;30501;0;28
2645;106;20;128;30325;0;107
2646;106;21;128;30153;92;26
2647;106;22;128;29991;0;28
2648;106;23;128;29849;94;235
2649;106;24;128;29752;0;44
2650;106;25;128;29750;0;42
2651;107;1;129;29917;0;210
2652;107;2;128;30335;92;209
2653;107;3;128;31070;97;184
2654;107;4;128;32133;45;175
2655;107;5;128;33466;97;29
2656;107;6;128;34947;0;139
2657;107;7;128;36414;0;76
2658;107;8;128;37704;0;91
2659;107;9;128;38692;97;156
2660;107;10;128;39313;97;11
2661;107;11;128;39556;97;255
2662;107;12;128;39457;0;59
2663;107;13;128;39080;0;192
2664;107;14;128;38497;0;119
2665;107;15;130;37771;94;254
